ticket_id,account_id,created_date,pred_category,pred_severity,sentiment,theme
TK113902,ACC104579,2026-07-13,UI/Usability,Low,-0.6249,"schedule, report times, generation"
TK109174,ACC103019,2026-06-04,API/Integration,Medium,-0.1779,"schedule, report times, generation"
TK113719,ACC104518,2026-06-01,Performance,High,-0.5106,"overnight batch, batch, overnight"
TK107018,ACC102284,2026-06-26,Performance,Medium,-0.4497,"schedule, report times, generation"
TK112684,ACC104170,2026-06-27,Onboarding,Medium,0.4497,"schedule, report times, generation"
TK113660,ACC104500,2026-05-29,Settlement,High,-0.6688,"moderate impact, moderate, like fixed"
TK106367,ACC102066,2026-06-05,UI/Usability,High,0.25,"morning, recon job, flagged"
TK106291,ACC102046,2026-07-05,Settlement,Low,0.2023,"window yesterday, cutoff, window"
TK112577,ACC104132,2026-05-30,Settlement,Medium,-0.4215,"failed, settle, pending"
TK111102,ACC103656,2026-04-19,Performance,Medium,0.3612,"moderate impact, moderate, like fixed"
TK109705,ACC103197,2026-05-04,Reporting,High,0.0,"exported, exported report, figures"
TK106385,ACC102074,2026-05-29,Data Accuracy,High,-0.1779,"don match, match, don"
TK108756,ACC102897,2026-04-30,Reconciliation,High,0.3182,"don match, match, don"
TK102117,ACC100687,2026-05-17,API/Integration,High,0.0772,"webhook events, keys, rotated"
TK104696,ACC101540,2026-05-12,Reconciliation,High,0.25,"morning, recon job, flagged"
TK105963,ACC101929,2026-06-01,Performance,High,-0.1779,"seconds load, takes 30, load market"
TK114644,ACC104833,2026-07-06,Reporting,High,0.0,"schedule, report times, generation"
TK104705,ACC101544,2026-06-26,Performance,Medium,0.4588,"seconds load, takes 30, load market"
TK101183,ACC100380,2026-05-24,Reconciliation,High,-0.1779,"don match, match, don"
TK111283,ACC103719,2026-06-26,API/Integration,Medium,-0.2023,"webhook events, keys, rotated"
TK102562,ACC100829,2026-06-21,API/Integration,Critical,0.4215,"overnight batch, batch, overnight"
TK109664,ACC103185,2026-05-14,Settlement,Critical,0.4939,"window yesterday, cutoff, window"
TK110298,ACC103393,2026-05-04,Reconciliation,Critical,-0.3182,"morning, recon job, flagged"
TK107360,ACC102414,2026-05-18,Settlement,Critical,-0.765,"failed, settle, pending"
TK108280,ACC102740,2026-04-27,Billing,Medium,0.7684,"moderate impact, moderate, like fixed"
TK103115,ACC101021,2026-06-30,Reconciliation,High,-0.1779,"don match, match, don"
TK102988,ACC100977,2026-05-22,Data Accuracy,Low,0.3612,"morning, recon job, flagged"
TK111028,ACC103633,2026-04-28,API/Integration,High,0.0772,"schedule, report times, generation"
TK104162,ACC101369,2026-06-03,Billing,Medium,0.3612,"moderate impact, moderate, like fixed"
TK108794,ACC102907,2026-05-19,Settlement,Critical,-0.7772,"moderate impact, moderate, like fixed"
TK103058,ACC101004,2026-06-27,Performance,Critical,-0.6597,"schedule, report times, generation"
TK103703,ACC101212,2026-05-19,Performance,High,0.25,"schedule, report times, generation"
TK109248,ACC103047,2026-06-10,Onboarding,Medium,0.3612,"moderate impact, moderate, like fixed"
TK100621,ACC100195,2026-07-03,Billing,Low,0.696,"morning, recon job, flagged"
TK113078,ACC104309,2026-07-08,Billing,High,0.0,"morning, recon job, flagged"
TK108698,ACC102873,2026-05-27,Data Accuracy,High,0.4019,"don match, match, don"
TK109919,ACC103268,2026-05-01,Reporting,Medium,0.6124,"missing, missing columns, columns"
TK107044,ACC102291,2026-05-17,Settlement,Critical,-0.128,"window yesterday, cutoff, window"
TK114593,ACC104814,2026-06-15,Settlement,High,0.3612,"window yesterday, cutoff, window"
TK105828,ACC101884,2026-04-19,Onboarding,High,0.1027,"schedule, report times, generation"
TK111073,ACC103648,2026-04-20,Reporting,High,0.3182,"exported, exported report, figures"
TK109690,ACC103191,2026-06-18,UI/Usability,Medium,-0.6249,"schedule, report times, generation"
TK111176,ACC103683,2026-06-27,Settlement,Critical,-0.7772,"moderate impact, moderate, like fixed"
TK104829,ACC101584,2026-05-15,Performance,Medium,0.0772,"moderate impact, moderate, like fixed"
TK113514,ACC104453,2026-07-13,Reconciliation,Critical,-0.2023,"morning, recon job, flagged"
TK105773,ACC101866,2026-07-07,Reporting,Low,0.6315,"missing, missing columns, columns"
TK108400,ACC102777,2026-06-21,Settlement,Low,-0.449,"failed, settle, pending"
TK112739,ACC104187,2026-06-25,Performance,Medium,0.3612,"seconds load, takes 30, load market"
TK110285,ACC103386,2026-06-22,Settlement,Critical,-0.765,"failed, settle, pending"
TK111965,ACC103937,2026-06-07,Reconciliation,High,0.0,"morning, recon job, flagged"
TK113869,ACC104570,2026-05-29,Reconciliation,Critical,-0.2023,"morning, recon job, flagged"
TK100185,ACC100054,2026-06-22,Onboarding,Critical,0.34,"schedule, report times, generation"
TK114971,ACC104942,2026-06-10,Settlement,Critical,-0.5837,"moderate impact, moderate, like fixed"
TK112842,ACC104226,2026-04-20,Settlement,High,-0.296,"window yesterday, cutoff, window"
TK105568,ACC101807,2026-05-28,Reporting,Medium,0.0,"schedule, report times, generation"
TK109024,ACC102974,2026-06-02,Data Accuracy,Critical,-0.1779,"corporate action, corporate, wrong corporate"
TK109132,ACC103007,2026-04-24,API/Integration,Low,-0.3498,"webhook events, keys, rotated"
TK103045,ACC100999,2026-05-22,Reconciliation,Medium,-0.0387,"morning, recon job, flagged"
TK114035,ACC104621,2026-06-11,Reporting,Medium,-0.1531,"missing, missing columns, columns"
TK107803,ACC102572,2026-07-05,Billing,High,0.4215,"schedule, report times, generation"
TK109894,ACC103259,2026-06-07,Data Accuracy,Critical,-0.34,"corporate action, corporate, wrong corporate"
TK106095,ACC101974,2026-04-17,Reconciliation,High,0.5106,"morning, recon job, flagged"
TK110504,ACC103467,2026-07-01,Onboarding,Critical,0.4588,"schedule, report times, generation"
TK103958,ACC101299,2026-06-03,API/Integration,Medium,-0.1779,"schedule, report times, generation"
TK112125,ACC103988,2026-06-19,UI/Usability,Low,0.5118,"schedule, report times, generation"
TK108012,ACC102646,2026-04-18,API/Integration,High,-0.0772,"overnight batch, batch, overnight"
TK109535,ACC103143,2026-05-09,UI/Usability,Medium,0.0,"morning, recon job, flagged"
TK104231,ACC101396,2026-05-07,API/Integration,Low,0.6192,"schedule, report times, generation"
TK108065,ACC102671,2026-06-29,API/Integration,Medium,0.0258,"moderate impact, moderate, like fixed"
TK105076,ACC101659,2026-04-21,API/Integration,Critical,-0.4767,"schedule, report times, generation"
TK114815,ACC104889,2026-07-09,Billing,Medium,0.1779,"moderate impact, moderate, like fixed"
TK101594,ACC100515,2026-06-13,Performance,High,0.0,"schedule, report times, generation"
TK102534,ACC100822,2026-05-05,Access/Permissions,Critical,-0.3182,"morning, recon job, flagged"
TK107621,ACC102512,2026-05-18,Data Accuracy,High,0.3182,"don match, match, don"
TK106832,ACC102222,2026-05-02,Reconciliation,High,0.3182,"don match, match, don"
TK103021,ACC100989,2026-06-24,Billing,Medium,0.4588,"moderate impact, moderate, like fixed"
TK100676,ACC100218,2026-05-15,Reporting,Low,-0.0762,"schedule, report times, generation"
TK105396,ACC101757,2026-04-23,Onboarding,Medium,0.128,"don match, match, don"
TK107724,ACC102543,2026-07-08,Onboarding,Medium,0.0,"schedule, report times, generation"
TK110440,ACC103442,2026-05-27,Billing,Medium,0.3612,"moderate impact, moderate, like fixed"
TK100921,ACC100290,2026-04-20,Reporting,Low,0.0772,"missing, missing columns, columns"
TK108158,ACC102705,2026-04-19,Settlement,High,-0.296,"window yesterday, cutoff, window"
TK101182,ACC100380,2026-06-09,Billing,Critical,-0.4767,"schedule, report times, generation"
TK104742,ACC101554,2026-04-30,Access/Permissions,Critical,0.128,"morning, recon job, flagged"
TK112441,ACC104085,2026-05-05,Settlement,High,-0.4184,"moderate impact, moderate, like fixed"
TK111947,ACC103929,2026-05-14,UI/Usability,Medium,0.0,"morning, recon job, flagged"
TK100221,ACC100067,2026-07-02,API/Integration,Low,-0.5423,"schedule, report times, generation"
TK100558,ACC100176,2026-05-07,Onboarding,Medium,0.6486,"moderate impact, moderate, like fixed"
TK105781,ACC101868,2026-04-24,Access/Permissions,Medium,-0.0258,"moderate impact, moderate, like fixed"
TK101327,ACC100426,2026-05-30,Reporting,Low,0.2023,"missing, missing columns, columns"
TK108604,ACC102838,2026-06-25,Reconciliation,High,0.5574,"don match, match, don"
TK102456,ACC100795,2026-05-31,Reporting,Low,0.3818,"schedule, report times, generation"
TK104040,ACC101321,2026-05-03,API/Integration,Medium,-0.3498,"webhook events, keys, rotated"
TK108031,ACC102655,2026-05-21,UI/Usability,Low,-0.0772,"schedule, report times, generation"
TK103290,ACC101075,2026-05-07,Settlement,Medium,-0.4657,"moderate impact, moderate, like fixed"
TK115067,ACC104973,2026-06-14,Billing,High,0.1779,"moderate impact, moderate, like fixed"
TK110484,ACC103458,2026-04-25,API/Integration,Medium,-0.3498,"webhook events, keys, rotated"
TK114139,ACC104652,2026-06-26,Billing,Low,0.1531,"morning, recon job, flagged"
TK104429,ACC101455,2026-06-02,Reconciliation,Medium,0.503,"don match, match, don"
TK102331,ACC100755,2026-06-14,Billing,High,-0.3612,"schedule, report times, generation"
TK112019,ACC103956,2026-06-16,Settlement,Critical,0.296,"window yesterday, cutoff, window"
TK103372,ACC101101,2026-06-30,Settlement,Low,0.2023,"window yesterday, cutoff, window"
TK114413,ACC104750,2026-05-25,Performance,Critical,-0.3182,"seconds load, takes 30, load market"
TK112654,ACC104159,2026-05-04,Reconciliation,High,0.5859,"moderate impact, moderate, like fixed"
TK100578,ACC100181,2026-06-17,Settlement,High,-0.128,"failed, settle, pending"
TK104746,ACC101555,2026-04-28,Onboarding,Low,0.5267,"schedule, report times, generation"
TK113458,ACC104437,2026-05-02,Access/Permissions,Critical,0.1027,"morning, recon job, flagged"
TK115042,ACC104964,2026-07-02,Onboarding,Low,0.7003,"schedule, report times, generation"
TK105333,ACC101741,2026-06-07,API/Integration,Critical,-0.4404,"webhook events, keys, rotated"
TK111566,ACC103804,2026-06-10,UI/Usability,Low,0.4317,"schedule, report times, generation"
TK113824,ACC104554,2026-05-06,Settlement,Critical,-0.5574,"failed, settle, pending"
TK101665,ACC100538,2026-05-21,API/Integration,High,-0.0258,"schedule, report times, generation"
TK104147,ACC101364,2026-06-14,Access/Permissions,High,0.4386,"morning, recon job, flagged"
TK113670,ACC104504,2026-04-27,API/Integration,High,-0.3818,"overnight batch, batch, overnight"
TK103025,ACC100994,2026-05-11,API/Integration,High,-0.0772,"webhook events, keys, rotated"
TK107157,ACC102334,2026-06-22,Settlement,High,-0.4404,"window yesterday, cutoff, window"
TK100724,ACC100231,2026-06-22,Reconciliation,High,0.3182,"don match, match, don"
TK102715,ACC100883,2026-04-30,API/Integration,Medium,-0.1779,"schedule, report times, generation"
TK109053,ACC102985,2026-05-06,UI/Usability,Low,-0.2732,"morning, recon job, flagged"
TK111765,ACC103871,2026-04-26,Settlement,Critical,-0.7418,"moderate impact, moderate, like fixed"
TK101153,ACC100367,2026-05-31,Access/Permissions,High,-0.25,"morning, recon job, flagged"
TK111482,ACC103775,2026-04-24,Billing,Critical,0.2732,"schedule, report times, generation"
TK107439,ACC102451,2026-06-24,Reporting,Medium,-0.1531,"missing, missing columns, columns"
TK110915,ACC103596,2026-06-11,Access/Permissions,High,0.5267,"morning, recon job, flagged"
TK100447,ACC100142,2026-07-02,UI/Usability,Medium,-0.4404,"schedule, report times, generation"
TK101791,ACC100579,2026-06-14,Reporting,Medium,0.0772,"missing, missing columns, columns"
TK107038,ACC102289,2026-05-15,Billing,Low,0.1901,"morning, recon job, flagged"
TK110311,ACC103396,2026-04-21,Reconciliation,High,0.6124,"don match, match, don"
TK105803,ACC101875,2026-05-05,Reconciliation,Medium,0.7096,"moderate impact, moderate, like fixed"
TK104111,ACC101352,2026-06-06,API/Integration,High,0.5574,"schedule, report times, generation"
TK100944,ACC100299,2026-05-06,UI/Usability,Medium,-0.0762,"morning, recon job, flagged"
TK102168,ACC100705,2026-05-07,Data Accuracy,High,-0.1779,"don match, match, don"
TK112813,ACC104214,2026-05-17,Access/Permissions,Medium,0.3515,"morning, recon job, flagged"
TK102333,ACC100755,2026-06-09,Settlement,High,-0.5837,"moderate impact, moderate, like fixed"
TK112848,ACC104228,2026-06-27,API/Integration,High,-0.0258,"overnight batch, batch, overnight"
TK100875,ACC100275,2026-04-29,Access/Permissions,Medium,0.6369,"moderate impact, moderate, like fixed"
TK104852,ACC101590,2026-06-23,Reconciliation,Critical,-0.3182,"don match, match, don"
TK109500,ACC103132,2026-05-30,Reporting,Low,-0.5267,"missing, missing columns, columns"
TK105697,ACC101846,2026-06-29,UI/Usability,Low,-0.177,"schedule, report times, generation"
TK107541,ACC102484,2026-05-05,Onboarding,Medium,-0.0762,"schedule, report times, generation"
TK101315,ACC100422,2026-05-13,Access/Permissions,Medium,0.4017,"morning, recon job, flagged"
TK109624,ACC103176,2026-05-08,Settlement,High,-0.7269,"failed, settle, pending"
TK106325,ACC102055,2026-05-27,API/Integration,Medium,0.6192,"schedule, report times, generation"
TK114072,ACC104629,2026-05-26,Settlement,High,0.0258,"window yesterday, cutoff, window"
TK111899,ACC103910,2026-05-06,Reporting,Medium,0.3612,"exported, exported report, figures"
TK107947,ACC102626,2026-07-01,UI/Usability,Low,0.3612,"morning, recon job, flagged"
TK109112,ACC103003,2026-04-21,UI/Usability,Low,-0.5413,"schedule, report times, generation"
TK104062,ACC101330,2026-06-23,API/Integration,Medium,0.0258,"schedule, report times, generation"
TK112949,ACC104265,2026-05-27,Performance,Critical,-0.6124,"schedule, report times, generation"
TK113063,ACC104304,2026-07-05,API/Integration,High,-0.25,"overnight batch, batch, overnight"
TK104026,ACC101319,2026-07-02,Access/Permissions,High,0.1027,"morning, recon job, flagged"
TK110968,ACC103611,2026-06-19,Reconciliation,Medium,-0.1144,"morning, recon job, flagged"
TK111854,ACC103895,2026-06-23,UI/Usability,Low,0.128,"morning, recon job, flagged"
TK107580,ACC102495,2026-06-03,Settlement,Critical,-0.7269,"failed, settle, pending"
TK107089,ACC102307,2026-06-06,Reconciliation,High,0.25,"morning, recon job, flagged"
TK102133,ACC100693,2026-06-13,Reconciliation,High,0.0,"morning, recon job, flagged"
TK110117,ACC103327,2026-06-05,Billing,Medium,-0.1027,"schedule, report times, generation"
TK112539,ACC104121,2026-06-25,Performance,High,-0.7096,"schedule, report times, generation"
TK101626,ACC100523,2026-05-27,Data Accuracy,High,0.3182,"don match, match, don"
TK109792,ACC103228,2026-06-05,API/Integration,Low,0.5267,"webhook events, keys, rotated"
TK115078,ACC104976,2026-04-25,Performance,High,0.5574,"seconds load, takes 30, load market"
TK101237,ACC100399,2026-05-12,Reporting,Low,0.1027,"missing, missing columns, columns"
TK104104,ACC101350,2026-07-13,Reconciliation,Medium,-0.0387,"morning, recon job, flagged"
TK104303,ACC101417,2026-05-17,Settlement,High,-0.1531,"failed, settle, pending"
TK106759,ACC102199,2026-05-31,Settlement,High,-0.1531,"failed, settle, pending"
TK113524,ACC104456,2026-06-01,Data Accuracy,High,-0.5859,"corporate action, corporate, wrong corporate"
TK109886,ACC103256,2026-07-02,Reporting,High,-0.1779,"exported, exported report, figures"
TK113558,ACC104469,2026-06-16,Reconciliation,Critical,0.1531,"morning, recon job, flagged"
TK104367,ACC101434,2026-06-08,Reconciliation,High,0.5719,"don match, match, don"
TK108661,ACC102859,2026-07-12,Performance,High,-0.4939,"schedule, report times, generation"
TK101355,ACC100435,2026-04-20,Data Accuracy,Medium,0.1779,"corporate action, corporate, wrong corporate"
TK100979,ACC100311,2026-05-13,Billing,Medium,0.5859,"moderate impact, moderate, like fixed"
TK105589,ACC101814,2026-04-30,Reporting,Medium,0.0,"exported, exported report, figures"
TK101097,ACC100348,2026-07-03,Onboarding,High,0.1779,"don match, match, don"
TK104787,ACC101570,2026-04-18,API/Integration,Critical,-0.34,"webhook events, keys, rotated"
TK101018,ACC100322,2026-07-14,Billing,Critical,0.1531,"morning, recon job, flagged"
TK110447,ACC103444,2026-06-23,Settlement,High,-0.7184,"failed, settle, pending"
TK113397,ACC104415,2026-04-25,Access/Permissions,High,0.3182,"morning, recon job, flagged"
TK101705,ACC100549,2026-04-28,Onboarding,Medium,0.5106,"moderate impact, moderate, like fixed"
TK103251,ACC101066,2026-04-24,Reporting,Medium,0.0,"schedule, report times, generation"
TK112417,ACC104076,2026-06-01,Onboarding,High,-0.1779,"schedule, report times, generation"
TK111728,ACC103857,2026-05-04,Onboarding,High,-0.2263,"schedule, report times, generation"
TK105955,ACC101927,2026-04-22,Performance,Medium,-0.5267,"moderate impact, moderate, like fixed"
TK104127,ACC101358,2026-05-16,Billing,Low,0.6486,"morning, recon job, flagged"
TK102075,ACC100672,2026-06-09,API/Integration,Low,-0.5574,"schedule, report times, generation"
TK114089,ACC104637,2026-06-08,Settlement,Critical,-0.5837,"moderate impact, moderate, like fixed"
TK111557,ACC103801,2026-06-08,Reporting,Low,-0.2732,"missing, missing columns, columns"
TK109697,ACC103194,2026-05-28,Reconciliation,High,0.3182,"morning, recon job, flagged"
TK109790,ACC103227,2026-06-05,Settlement,Medium,-0.4215,"failed, settle, pending"
TK104738,ACC101554,2026-06-07,UI/Usability,Low,0.0258,"morning, recon job, flagged"
TK107912,ACC102613,2026-07-07,Reporting,Medium,0.0772,"missing, missing columns, columns"
TK109443,ACC103116,2026-04-19,API/Integration,High,-0.25,"webhook events, keys, rotated"
TK102067,ACC100667,2026-07-06,Reporting,High,0.0,"schedule, report times, generation"
TK107399,ACC102435,2026-06-18,Access/Permissions,Medium,0.5559,"morning, recon job, flagged"
